title mz rt ions peptides
80324 qExactive01819.1585.1585.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1585%22 374.892395019531 6.8871854 1 1
80349 qExactive01819.750.750.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D750%22 432.885772705078 3.5094552 0 655
80389 qExactive01819.389.389.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D389%22 432.885375976563 1.8778469 0 688
80682 qExactive01819.1299.1299.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1299%22 386.854309082031 5.7638647 0 375
80683 qExactive01819.1299.1299.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1299%22 386.854309082031 5.7638647 1 52
80684 qExactive01819.1299.1299.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1299%22 386.854309082031 5.7638647 2 2
80765 qExactive01819.1485.1485.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1485%22 371.911651611328 6.4932466 0 251
80766 qExactive01819.1485.1485.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1485%22 371.911651611328 6.4932466 1 25
80767 qExactive01819.1485.1485.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1485%22 371.911651611328 6.4932466 2 2
80768 qExactive01819.186.186.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D186%22 442.970031738281 0.90818253 0 660
80769 qExactive01819.186.186.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D186%22 442.970031738281 0.90818253 1 127
80770 qExactive01819.186.186.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D186%22 442.970031738281 0.90818253 2 14
80771 qExactive01819.186.186.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D186%22 442.970031738281 0.90818253 3 2
80920 qExactive01819.953.953.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D953%22 434.870666503906 4.3602732 0 346
81057 qExactive01819.765.765.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D765%22 394.877563476563 3.5772455 0 878
81058 qExactive01819.765.765.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D765%22 394.877563476563 3.5772455 1 10
81059 qExactive01819.889.889.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D889%22 354.88525390625 4.093097 0 332
81060 qExactive01819.889.889.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D889%22 354.88525390625 4.093097 1 2
81079 qExactive01819.1897.1897.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1897%22 428.891296386719 8.4109713 0 777
81080 qExactive01819.1897.1897.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1897%22 428.891296386719 8.4109713 1 11
81352 qExactive01819.1061.1061.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1061%22 425.943450927734 4.7981894 0 264
81353 qExactive01819.1061.1061.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1061%22 425.943450927734 4.7981894 1 2
81458 qExactive01819.1399.1399.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1399%22 372.895629882813 6.158158 0 517
81470 qExactive01819.1320.1320.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1320%22 311.944763183594 5.8437622 0 266
81471 qExactive01819.1320.1320.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1320%22 311.944763183594 5.8437622 1 2
81548 qExactive01819.1087.1087.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1087%22 372.895599365234 4.9049869 0 517
81558 qExactive01819.1558.1558.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1558%22 434.870361328125 6.785777 0 338
81710 qExactive01819.2475.2475.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2475%22 434.882049560547 11.356168 0 641
81711 qExactive01819.2475.2475.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2475%22 434.882049560547 11.356168 1 1
81720 qExactive01819.2408.2408.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2408%22 430.88818359375 11.014896 0 921
81721 qExactive01819.2408.2408.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2408%22 430.88818359375 11.014896 1 15
81722 qExactive01819.2408.2408.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2408%22 430.88818359375 11.014896 2 1
81788 qExactive01819.1131.1131.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1131%22 431.891235351563 5.0860846 0 982
81789 qExactive01819.1131.1131.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1131%22 431.891235351563 5.0860846 1 7
81829 qExactive01819.1185.1185.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1185%22 431.891082763672 5.3049834 0 940
81830 qExactive01819.1185.1185.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1185%22 431.891082763672 5.3049834 1 7
81875 qExactive01819.779.779.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D779%22 435.870178222656 3.6342449 0 382
82041 qExactive01819.1219.1219.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1219%22 356.892761230469 5.4423743 0 149
82042 qExactive01819.1219.1219.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1219%22 356.892761230469 5.4423743 1 40
82043 qExactive01819.1219.1219.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1219%22 356.892761230469 5.4423743 2 6
82044 qExactive01819.1219.1219.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1219%22 356.892761230469 5.4423743 3 1
82045 qExactive01819.271.271.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D271%22 428.891326904297 1.3181447 0 753
82046 qExactive01819.271.271.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D271%22 428.891326904297 1.3181447 1 11
82154 qExactive01819.1482.1482.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1482%22 432.874603271484 6.484237 0 527
82261 qExactive01819.1033.1033.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1033%22 372.895568847656 4.6851717 0 516
82407 qExactive01819.1613.1613.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1613%22 508.873870849609 6.9980928 0 41
82408 qExactive01819.2707.2707.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2707%22 432.885437011719 12.60096 0 669
82409 qExactive01819.1030.1030.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1030%22 366.988525390625 4.6743122 0 23
82410 qExactive01819.1030.1030.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1030%22 366.988525390625 4.6743122 1 5
82459 qExactive01819.1980.1980.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1980%22 428.891265869141 8.8194191 0 777
82460 qExactive01819.1980.1980.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1980%22 428.891265869141 8.8194191 1 11
82502 qExactive01819.494.494.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D494%22 428.891418457031 2.3621887 0 772
82503 qExactive01819.494.494.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D494%22 428.891418457031 2.3621887 1 11
82504 qExactive01819.874.874.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D874%22 372.895599365234 4.0325383 0 517
82741 qExactive01819.629.629.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D629%22 372.895477294922 2.9856377 0 513
82742 qExactive01819.629.629.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D629%22 372.895477294922 2.9856377 1 2
82789 qExactive01819.1188.1188.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1188%22 372.895660400391 5.3169015 0 517
82848 qExactive01819.730.730.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D730%22 434.882751464844 3.4279389 0 667
83461 qExactive01819.2802.2802.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2802%22 428.891265869141 13.160156 0 777
83462 qExactive01819.2802.2802.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2802%22 428.891265869141 13.160156 1 11
83550 qExactive01819.1469.1469.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1469%22 354.885314941406 6.4303835 0 245
83551 qExactive01819.1469.1469.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1469%22 354.885314941406 6.4303835 1 1
83869 qExactive01819.1368.1368.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1368%22 366.988586425781 6.0339343 0 23
83870 qExactive01819.1368.1368.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1368%22 366.988586425781 6.0339343 1 5
83924 qExactive01819.557.557.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D557%22 684.203002929688 2.6429718 0 1
84052 qExactive01819.3014.3014.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3014%22 338.971649169922 14.225131 0 28
84053 qExactive01819.3014.3014.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3014%22 338.971649169922 14.225131 1 4
84247 qExactive01819.263.263.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D263%22 430.888031005859 1.2873245 0 930
84248 qExactive01819.263.263.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D263%22 430.888031005859 1.2873245 1 11
84306 qExactive01819.2377.2377.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2377%22 432.885284423828 10.858957 0 688
84404 qExactive01819.3081.3081.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3081%22 434.88232421875 14.569355 0 639
84405 qExactive01819.3081.3081.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3081%22 434.88232421875 14.569355 1 2
84450 qExactive01819.1216.1216.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1216%22 311.944763183594 5.4305982 0 252
84451 qExactive01819.1216.1216.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1216%22 311.944763183594 5.4305982 1 16
84596 qExactive01819.2304.2304.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2304%22 428.891296386719 10.513101 0 774
84597 qExactive01819.2304.2304.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2304%22 428.891296386719 10.513101 1 14
84953 qExactive01819.1311.1311.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1311%22 373.895141601563 5.8087923 0 372
84954 qExactive01819.1311.1311.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1311%22 373.895141601563 5.8087923 1 1
84965 qExactive01819.56.56.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D56%22 442.970184326172 0.27182812 0 607
84966 qExactive01819.56.56.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D56%22 442.970184326172 0.27182812 1 174
84967 qExactive01819.56.56.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D56%22 442.970184326172 0.27182812 2 28
84968 qExactive01819.56.56.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D56%22 442.970184326172 0.27182812 3 5
85005 qExactive01819.209.209.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D209%22 434.882385253906 1.0229564 0 634
85006 qExactive01819.2042.2042.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2042%22 430.888214111328 9.1435904 0 921
85007 qExactive01819.2042.2042.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2042%22 430.888214111328 9.1435904 1 15
85008 qExactive01819.2042.2042.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2042%22 430.888214111328 9.1435904 2 1
85009 qExactive01819.418.418.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D418%22 394.877716064453 2.0028242 0 889
85020 qExactive01819.605.605.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D605%22 434.882446289063 2.8716971 0 634
85021 qExactive01819.27.27.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D27%22 311.944793701172 0.12172385 0 267
85022 qExactive01819.27.27.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D27%22 311.944793701172 0.12172385 1 1
85023 qExactive01819.1237.1237.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1237%22 432.874389648438 5.5117687 0 526
85209 qExactive01819.1027.1027.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1027%22 651.145263671875 4.6624172 0 20
85210 qExactive01819.1027.1027.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1027%22 651.145263671875 4.6624172 1 3
85226 qExactive01819.2426.2426.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2426%22 432.88525390625 11.10749 0 648
85250 qExactive01819.1069.1069.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1069%22 434.882965087891 4.831672 0 676
85297 qExactive01819.76.76.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D76%22 407.932830810547 0.3767633 0 201
85298 qExactive01819.76.76.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D76%22 407.932830810547 0.3767633 1 16
85299 qExactive01819.76.76.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D76%22 407.932830810547 0.3767633 2 3
85377 qExactive01819.280.280.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D280%22 311.944885253906 1.3585101 0 271
85428 qExactive01819.1012.1012.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1012%22 443.969787597656 4.5990494 0 653
85429 qExactive01819.1012.1012.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1012%22 443.969787597656 4.5990494 1 71
85430 qExactive01819.1012.1012.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1012%22 443.969787597656 4.5990494 2 7
85542 qExactive01819.138.138.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D138%22 372.895324707031 0.6829743 0 513
85543 qExactive01819.138.138.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D138%22 372.895324707031 0.6829743 1 2
85619 qExactive01819.326.326.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D326%22 354.885284423828 1.5709323 0 245
85620 qExactive01819.326.326.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D326%22 354.885284423828 1.5709323 1 1
85621 qExactive01819.1689.1689.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1689%22 432.8876953125 7.3138943 0 708
85651 qExactive01819.1180.1180.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1180%22 444.825927734375 5.2835061 0 2
85652 qExactive01819.1180.1180.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1180%22 444.825927734375 5.2835061 1 1
85743 qExactive01819.1115.1115.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1115%22 432.886047363281 5.0174986 0 684
85774 qExactive01819.571.571.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D571%22 444.825958251953 2.7198448 0 2
85775 qExactive01819.571.571.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D571%22 444.825958251953 2.7198448 1 1
86135 qExactive01819.1314.1314.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1314%22 388.127838134766 5.8207288 0 2
86179 qExactive01819.677.677.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D677%22 372.895477294922 3.1998181 0 513
86180 qExactive01819.677.677.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D677%22 372.895477294922 3.1998181 1 2
86211 qExactive01819.111.111.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D111%22 432.885375976563 0.54355818 0 688
86350 qExactive01819.3130.3130.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3130%22 432.885131835938 14.801857 0 659
86393 qExactive01819.1712.1712.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1712%22 651.145385742188 7.4155046 0 19
86394 qExactive01819.1712.1712.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1712%22 651.145385742188 7.4155046 1 2
